support,itemsets
0.013083632632119035,"whole milk, beverages, soda"
0.01026167265264238,"whole milk, yogurt, beverages"
0.011287839917906618,"root vegetables, bottled water, bottled beer"
0.011800923550538737,"bottled beer, bottled water, sausage"
0.011544381734222679,"tropical fruit, bottled water, bottled beer"
0.013083632632119035,"yogurt, bottled water, bottled beer"
0.011287839917906618,"bottled beer, brown bread, other vegetables"
0.011031298101590559,"brown bread, rolls/buns, bottled beer"
0.014366341713699333,"brown bread, whole milk, bottled beer"
0.011031298101590559,"whole milk, butter, bottled beer"
0.012827090815802977,"canned beer, other vegetables, bottled beer"
0.012827090815802977,"canned beer, rolls/buns, bottled beer"
0.01693175987685993,"whole milk, canned beer, bottled beer"
0.011800923550538737,"yogurt, canned beer, bottled beer"
0.011031298101590559,"chocolate, whole milk, bottled beer"
0.014366341713699333,"citrus fruit, bottled beer, other vegetables"
0.014622883530015392,"citrus fruit, rolls/buns, bottled beer"
0.013083632632119035,"citrus fruit, soda, bottled beer"
0.018214468958440224,"citrus fruit, whole milk, bottled beer"
0.0107747562852745,"citrus fruit, yogurt, bottled beer"
0.0107747562852745,"coffee, other vegetables, bottled beer"
0.01026167265264238,"whole milk, coffee, bottled beer"
0.01051821446895844,"whole milk, cream cheese , bottled beer"
0.012827090815802977,"other vegetables, curd, bottled beer"
0.011800923550538737,"rolls/buns, curd, bottled beer"
0.013853258081067214,"whole milk, curd, bottled beer"
0.012570548999486916,"bottled beer, other vegetables, domestic eggs"
0.011031298101590559,"bottled beer, rolls/buns, domestic eggs"
0.01590559261159569,"bottled beer, whole milk, domestic eggs"
0.011800923550538737,"other vegetables, frankfurter, bottled beer"
0.012570548999486916,"rolls/buns, frankfurter, bottled beer"
0.013596716264751155,"whole milk, frankfurter, bottled beer"
0.010005130836326322,"frozen vegetables, whole milk, bottled beer"
0.010005130836326322,"bottled beer, other vegetables, fruit/vegetable juice"
0.01026167265264238,"bottled beer, rolls/buns, fruit/vegetable juice"
0.01026167265264238,"bottled beer, soda, fruit/vegetable juice"
0.013853258081067214,"bottled beer, whole milk, fruit/vegetable juice"
0.011031298101590559,"other vegetables, margarine, bottled beer"
0.01026167265264238,"rolls/buns, margarine, bottled beer"
0.013596716264751155,"whole milk, margarine, bottled beer"
0.01026167265264238,"newspapers, other vegetables, bottled beer"
0.012057465366854798,"newspapers, rolls/buns, bottled beer"
0.011031298101590559,"soda, newspapers, bottled beer"
0.014879425346331451,"whole milk, newspapers, bottled beer"
0.010005130836326322,"yogurt, newspapers, bottled beer"
0.014109799897383273,"other vegetables, pip fruit, bottled beer"
0.012314007183170857,"other vegetables, pork, bottled beer"
0.014366341713699333,"shopping bags, other vegetables, bottled beer"
0.011800923550538737,"other vegetables, whipped/sour cream, bottled beer"
0.014879425346331451,"rolls/buns, pastry, bottled beer"
0.010005130836326322,"root vegetables, pastry, bottled beer"
0.012057465366854798,"soda, pastry, bottled beer"
0.0107747562852745,"tropical fruit, pastry, bottled beer"
0.01051821446895844,"yogurt, pastry, bottled beer"
0.015135967162647512,"rolls/buns, pip fruit, bottled beer"
0.01051821446895844,"root vegetables, pip fruit, bottled beer"
0.013596716264751155,"soda, pip fruit, bottled beer"
0.01026167265264238,"tropical fruit, pip fruit, bottled beer"
0.019497178040020522,"whole milk, pip fruit, bottled beer"
0.011800923550538737,"yogurt, pip fruit, bottled beer"
0.014622883530015392,"whole milk, pork, bottled beer"
0.014109799897383273,"rolls/buns, shopping bags, bottled beer"
0.013340174448435094,"rolls/buns, whipped/sour cream, bottled beer"
0.012570548999486916,"bottled beer, root vegetables, sausage"
0.017444843509492047,"soda, root vegetables, bottled beer"
0.011287839917906618,"tropical fruit, root vegetables, bottled beer"
0.014109799897383273,"yogurt, root vegetables, bottled beer"
0.014879425346331451,"bottled beer, soda, sausage"
0.011287839917906618,"bottled beer, tropical fruit, sausage"
0.01616213442791175,"bottled beer, yogurt, sausage"
0.012827090815802977,"soda, shopping bags, bottled beer"
0.020010261672652643,"whole milk, shopping bags, bottled beer"
0.013853258081067214,"soda, tropical fruit, bottled beer"
0.011287839917906618,"soda, whipped/sour cream, bottled beer"
0.010005130836326322,"tropical fruit, whipped/sour cream, bottled beer"
0.01590559261159569,"yogurt, tropical fruit, bottled beer"
0.018214468958440224,"whole milk, whipped/sour cream, bottled beer"
0.01026167265264238,"brown bread, root vegetables, bottled water"
0.01026167265264238,"brown bread, bottled water, sausage"
0.01026167265264238,"brown bread, bottled water, shopping bags"
0.015135967162647512,"brown bread, soda, bottled water"
0.013083632632119035,"brown bread, yogurt, bottled water"
0.01693175987685993,"bottled water, butter, other vegetables"
0.014109799897383273,"rolls/buns, bottled water, butter"
0.014879425346331451,"soda, bottled water, butter"
0.017701385325808106,"whole milk, bottled water, butter"
0.012057465366854798,"yogurt, bottled water, butter"
0.01026167265264238,"citrus fruit, canned beer, bottled water"
0.012827090815802977,"canned beer, root vegetables, bottled water"
0.011031298101590559,"canned beer, bottled water, shopping bags"
0.0107747562852745,"canned beer, tropical fruit, bottled water"
0.012827090815802977,"yogurt, canned beer, bottled water"
0.011544381734222679,"chicken, bottled water, other vegetables"
0.010005130836326322,"chicken, rolls/buns, bottled water"
0.01590559261159569,"chicken, whole milk, bottled water"
0.013596716264751155,"chocolate, bottled water, other vegetables"
0.012057465366854798,"chocolate, rolls/buns, bottled water"
0.013853258081067214,"chocolate, whole milk, bottled water"
0.01026167265264238,"citrus fruit, bottled water, pastry"
0.012057465366854798,"citrus fruit, root vegetables, bottled water"
0.01026167265264238,"citrus fruit, bottled water, sausage"
0.0107747562852745,"citrus fruit, bottled water, shopping bags"
0.01026167265264238,"citrus fruit, tropical fruit, bottled water"
0.012827090815802977,"coffee, bottled water, other vegetables"
0.016675218060543867,"whole milk, coffee, bottled water"
0.01051821446895844,"cream cheese , bottled water, other vegetables"
0.012057465366854798,"whole milk, cream cheese , bottled water"
0.012570548999486916,"rolls/buns, curd, bottled water"
0.013340174448435094,"soda, curd, bottled water"
0.010005130836326322,"tropical fruit, curd, bottled water"
0.011800923550538737,"yogurt, curd, bottled water"
0.01051821446895844,"dessert, bottled water, other vegetables"
0.010005130836326322,"dessert, rolls/buns, bottled water"
0.011031298101590559,"dessert, whole milk, bottled water"
0.013596716264751155,"other vegetables, bottled water, domestic eggs"
0.013596716264751155,"rolls/buns, bottled water, domestic eggs"
0.012314007183170857,"soda, bottled water, domestic eggs"
0.018214468958440224,"whole milk, bottled water, domestic eggs"
0.01026167265264238,"yogurt, bottled water, domestic eggs"
0.012057465366854798,"bottled water, root vegetables, frankfurter"
0.01026167265264238,"bottled water, frankfurter, sausage"
0.01590559261159569,"soda, bottled water, frankfurter"
0.010005130836326322,"bottled water, tropical fruit, frankfurter"
0.012570548999486916,"yogurt, bottled water, frankfurter"
0.013340174448435094,"frozen vegetables, bottled water, other vegetables"
0.01051821446895844,"frozen vegetables, rolls/buns, bottled water"
0.01539250897896357,"frozen vegetables, whole milk, bottled water"
0.01026167265264238,"frozen vegetables, yogurt, bottled water"
0.012827090815802977,"other vegetables, bottled water, fruit/vegetable juice"
0.011800923550538737,"rolls/buns, bottled water, fruit/vegetable juice"
0.011287839917906618,"soda, bottled water, fruit/vegetable juice"
0.01590559261159569,"whole milk, bottled water, fruit/vegetable juice"
0.01051821446895844,"whole milk, ham, bottled water"
0.011800923550538737,"hamburger meat, bottled water, other vegetables"
0.012314007183170857,"whole milk, bottled water, hamburger meat"
0.014366341713699333,"bottled water, margarine, other vegetables"
0.01026167265264238,"soda, bottled water, margarine"
0.016418676244227808,"whole milk, bottled water, margarine"
0.010005130836326322,"whole milk, meat, bottled water"
0.010005130836326322,"rolls/buns, bottled water, napkins"
0.012570548999486916,"whole milk, bottled water, napkins"
0.013083632632119035,"newspapers, bottled water, other vegetables"
0.014622883530015392,"rolls/buns, bottled water, newspapers"
0.01026167265264238,"root vegetables, bottled water, newspapers"
0.014109799897383273,"soda, bottled water, newspapers"
0.019497178040020522,"whole milk, bottled water, newspapers"
0.011287839917906618,"yogurt, bottled water, newspapers"
0.013340174448435094,"bottled water, pork, other vegetables"
0.01026167265264238,"waffles, bottled water, other vegetables"
0.01616213442791175,"whipped/sour cream, bottled water, other vegetables"
0.0107747562852745,"white bread, bottled water, other vegetables"
0.011287839917906618,"bottled water, pip fruit, pastry"
0.011544381734222679,"root vegetables, bottled water, pastry"
0.018471010774756286,"soda, bottled water, pastry"
0.012827090815802977,"tropical fruit, bottled water, pastry"
0.012057465366854798,"pip fruit, root vegetables, bottled water"
0.011031298101590559,"bottled water, pip fruit, sausage"
0.01616213442791175,"soda, bottled water, pip fruit"
0.012570548999486916,"pip fruit, tropical fruit, bottled water"
0.010005130836326322,"rolls/buns, bottled water, pork"
0.014109799897383273,"whole milk, bottled water, pork"
0.01026167265264238,"yogurt, bottled water, pork"
0.014366341713699333,"rolls/buns, whipped/sour cream, bottled water"
0.012314007183170857,"root vegetables, bottled water, sausage"
0.012570548999486916,"root vegetables, bottled water, shopping bags"
0.014366341713699333,"tropical fruit, bottled water, root vegetables"
0.010005130836326322,"shopping bags, bottled water, sausage"
0.015135967162647512,"tropical fruit, bottled water, sausage"
0.01026167265264238,"whipped/sour cream, bottled water, sausage"
0.011800923550538737,"tropical fruit, bottled water, shopping bags"
0.014109799897383273,"yogurt, bottled water, shopping bags"
0.012827090815802977,"soda, whipped/sour cream, bottled water"
0.01051821446895844,"whole milk, specialty chocolate, bottled water"
0.012314007183170857,"whole milk, bottled water, sugar"
0.011800923550538737,"tropical fruit, whipped/sour cream, bottled water"
0.011544381734222679,"whole milk, bottled water, waffles"
0.018471010774756286,"whole milk, whipped/sour cream, bottled water"
0.0107747562852745,"yogurt, whipped/sour cream, bottled water"
0.013340174448435094,"whole milk, white bread, bottled water"
0.012827090815802977,"brown bread, canned beer, other vegetables"
0.01026167265264238,"brown bread, canned beer, pastry"
0.012057465366854798,"brown bread, canned beer, rolls/buns"
0.012827090815802977,"brown bread, soda, canned beer"
0.016418676244227808,"brown bread, whole milk, canned beer"
0.013340174448435094,"citrus fruit, brown bread, other vegetables"
0.011544381734222679,"citrus fruit, brown bread, rolls/buns"
0.01051821446895844,"citrus fruit, brown bread, soda"
0.014366341713699333,"citrus fruit, brown bread, whole milk"
0.01026167265264238,"citrus fruit, brown bread, yogurt"
0.010005130836326322,"brown bread, whole milk, coffee"
0.013596716264751155,"brown bread, whole milk, curd"
0.011287839917906618,"brown bread, whole milk, domestic eggs"
0.010005130836326322,"brown bread, frankfurter, other vegetables"
0.013853258081067214,"brown bread, whole milk, frankfurter"
0.011287839917906618,"brown bread, other vegetables, fruit/vegetable juice"
0.012314007183170857,"brown bread, whole milk, fruit/vegetable juice"
0.011287839917906618,"brown bread, newspapers, other vegetables"
0.01051821446895844,"brown bread, rolls/buns, newspapers"
0.010005130836326322,"brown bread, soda, newspapers"
0.013340174448435094,"brown bread, whole milk, newspapers"
0.014622883530015392,"brown bread, pastry, other vegetables"
0.012057465366854798,"brown bread, pip fruit, other vegetables"
0.011287839917906618,"brown bread, pork, other vegetables"
0.014879425346331451,"brown bread, root vegetables, other vegetables"
0.016418676244227808,"brown bread, tropical fruit, other vegetables"
0.014109799897383273,"brown bread, rolls/buns, pastry"
0.011287839917906618,"brown bread, soda, pastry"
0.017957927142124165,"brown bread, whole milk, pastry"
0.011800923550538737,"brown bread, rolls/buns, pip fruit"
0.011031298101590559,"brown bread, soda, pip fruit"
0.01590559261159569,"brown bread, whole milk, pip fruit"
0.01026167265264238,"brown bread, yogurt, pip fruit"
0.012057465366854798,"brown bread, whole milk, pork"
0.014366341713699333,"brown bread, rolls/buns, root vegetables"
0.015135967162647512,"brown bread, rolls/buns, sausage"
0.014366341713699333,"brown bread, rolls/buns, shopping bags"
0.014109799897383273,"brown bread, rolls/buns, tropical fruit"
0.0107747562852745,"brown bread, root vegetables, sausage"
0.014622883530015392,"brown bread, soda, root vegetables"
0.01051821446895844,"tropical fruit, brown bread, root vegetables"
0.018984094407388404,"brown bread, whole milk, root vegetables"
0.0107747562852745,"brown bread, yogurt, root vegetables"
0.01564905079527963,"brown bread, soda, sausage"
0.011031298101590559,"brown bread, tropical fruit, sausage"
0.013083632632119035,"brown bread, yogurt, sausage"
0.012827090815802977,"brown bread, soda, shopping bags"
0.0107747562852745,"brown bread, tropical fruit, shopping bags"
0.012314007183170857,"brown bread, yogurt, shopping bags"
0.01539250897896357,"brown bread, soda, tropical fruit"
0.014879425346331451,"brown bread, soda, yogurt"
0.018727552591072345,"brown bread, whole milk, tropical fruit"
0.011800923550538737,"brown bread, yogurt, tropical fruit"
0.011031298101590559,"brown bread, whole milk, whipped/sour cream"
0.011287839917906618,"canned beer, butter, other vegetables"
0.010005130836326322,"canned beer, rolls/buns, butter"
0.013596716264751155,"whole milk, canned beer, butter"
0.012314007183170857,"chicken, whole milk, butter"
0.013340174448435094,"citrus fruit, butter, other vegetables"
0.012057465366854798,"citrus fruit, rolls/buns, butter"
0.01051821446895844,"citrus fruit, soda, butter"
0.014879425346331451,"citrus fruit, whole milk, butter"
0.01051821446895844,"citrus fruit, yogurt, butter"
0.01026167265264238,"whole milk, coffee, butter"
0.0107747562852745,"whole milk, cream cheese , butter"
0.01026167265264238,"whole milk, curd, butter"
0.011031298101590559,"frankfurter, butter, other vegetables"
0.011031298101590559,"whole milk, frankfurter, butter"
0.011031298101590559,"other vegetables, butter, fruit/vegetable juice"
0.011287839917906618,"whole milk, butter, fruit/vegetable juice"
0.011031298101590559,"whole milk, margarine, butter"
0.01051821446895844,"rolls/buns, butter, newspapers"
0.0107747562852745,"whole milk, butter, newspapers"
0.01026167265264238,"yogurt, butter, newspapers"
0.013853258081067214,"butter, pastry, other vegetables"
0.01051821446895844,"pip fruit, butter, other vegetables"
0.01616213442791175,"root vegetables, butter, other vegetables"
0.012570548999486916,"other vegetables, butter, shopping bags"
0.014879425346331451,"tropical fruit, butter, other vegetables"
0.0107747562852745,"whipped/sour cream, butter, other vegetables"
0.010005130836326322,"butter, rolls/buns, pastry"
0.01026167265264238,"butter, soda, pastry"
0.014622883530015392,"butter, whole milk, pastry"
0.011287839917906618,"butter, yogurt, pastry"
0.013596716264751155,"whole milk, pip fruit, butter"
0.014109799897383273,"rolls/buns, root vegetables, butter"
0.013083632632119035,"rolls/buns, butter, sausage"
0.01051821446895844,"rolls/buns, butter, shopping bags"
0.012827090815802977,"rolls/buns, tropical fruit, butter"
0.011287839917906618,"soda, root vegetables, butter"
0.01693175987685993,"whole milk, root vegetables, butter"
0.013083632632119035,"yogurt, root vegetables, butter"
0.012314007183170857,"soda, butter, sausage"
0.012827090815802977,"yogurt, butter, sausage"
0.010005130836326322,"soda, butter, shopping bags"
0.01590559261159569,"whole milk, butter, shopping bags"
0.012314007183170857,"soda, tropical fruit, butter"
0.01616213442791175,"whole milk, tropical fruit, butter"
0.0107747562852745,"yogurt, tropical fruit, butter"
0.011544381734222679,"whole milk, whipped/sour cream, butter"
0.01026167265264238,"yogurt, whipped/sour cream, butter"
0.012827090815802977,"rolls/buns, other vegetables, butter milk"
0.013596716264751155,"whole milk, other vegetables, butter milk"
0.013596716264751155,"whole milk, rolls/buns, butter milk"
0.01051821446895844,"whole milk, soda, butter milk"
0.011287839917906618,"whole milk, yogurt, butter milk"
0.01026167265264238,"candy, rolls/buns, other vegetables"
0.012827090815802977,"whole milk, candy, other vegetables"
0.010005130836326322,"yogurt, candy, other vegetables"
0.012057465366854798,"candy, whole milk, rolls/buns"
0.01026167265264238,"soda, candy, whole milk"
0.013083632632119035,"whole milk, candy, yogurt"
0.012057465366854798,"chicken, whole milk, canned beer"
0.010005130836326322,"chocolate, whole milk, canned beer"
0.014366341713699333,"citrus fruit, canned beer, other vegetables"
0.014366341713699333,"citrus fruit, canned beer, rolls/buns"
0.012827090815802977,"citrus fruit, soda, canned beer"
0.019753719856336584,"citrus fruit, whole milk, canned beer"
0.012057465366854798,"citrus fruit, yogurt, canned beer"
0.011287839917906618,"canned beer, coffee, soda"
0.012314007183170857,"whole milk, coffee, canned beer"
0.012057465366854798,"canned beer, curd, other vegetables"
0.01051821446895844,"canned beer, rolls/buns, curd"
0.014109799897383273,"whole milk, canned beer, curd"
0.01051821446895844,"canned beer, other vegetables, domestic eggs"
0.01051821446895844,"canned beer, rolls/buns, domestic eggs"
0.01051821446895844,"soda, canned beer, domestic eggs"
0.016418676244227808,"whole milk, canned beer, domestic eggs"
0.011800923550538737,"canned beer, frankfurter, other vegetables"
0.012057465366854798,"canned beer, rolls/buns, frankfurter"
0.01051821446895844,"canned beer, root vegetables, frankfurter"
0.01051821446895844,"soda, canned beer, frankfurter"
0.01590559261159569,"whole milk, canned beer, frankfurter"
0.01051821446895844,"frozen vegetables, canned beer, other vegetables"
0.014366341713699333,"frozen vegetables, whole milk, canned beer"
0.011800923550538737,"canned beer, other vegetables, fruit/vegetable juice"
0.011800923550538737,"canned beer, rolls/buns, fruit/vegetable juice"
0.014109799897383273,"whole milk, canned beer, fruit/vegetable juice"
0.012057465366854798,"canned beer, margarine, other vegetables"
0.013340174448435094,"canned beer, rolls/buns, margarine"
0.014366341713699333,"whole milk, canned beer, margarine"
0.0107747562852745,"newspapers, canned beer, other vegetables"
0.012314007183170857,"canned beer, rolls/buns, newspapers"
0.011800923550538737,"soda, canned beer, newspapers"
0.01539250897896357,"whole milk, canned beer, newspapers"
0.01051821446895844,"yogurt, canned beer, newspapers"
0.017444843509492047,"canned beer, pastry, other vegetables"
0.014879425346331451,"canned beer, pip fruit, other vegetables"
0.016675218060543867,"canned beer, other vegetables, sausage"
0.013083632632119035,"canned beer, whipped/sour cream, other vegetables"
0.013340174448435094,"canned beer, root vegetables, pastry"
0.012827090815802977,"soda, canned beer, pastry"
0.01051821446895844,"yogurt, canned beer, pastry"
0.011800923550538737,"canned beer, rolls/buns, pip fruit"
0.01051821446895844,"soda, canned beer, pip fruit"
0.017957927142124165,"whole milk, canned beer, pip fruit"
0.010005130836326322,"yogurt, canned beer, pip fruit"
0.010005130836326322,"canned beer, rolls/buns, pork"
0.011800923550538737,"whole milk, canned beer, pork"
0.01564905079527963,"canned beer, rolls/buns, sausage"
0.012827090815802977,"canned beer, rolls/buns, shopping bags"
0.012570548999486916,"canned beer, rolls/buns, whipped/sour cream"
0.012827090815802977,"canned beer, root vegetables, sausage"
0.01026167265264238,"canned beer, root vegetables, shopping bags"
0.01051821446895844,"canned beer, tropical fruit, root vegetables"
0.016418676244227808,"yogurt, canned beer, root vegetables"
0.01026167265264238,"whole milk, canned beer, salty snack"
0.016418676244227808,"soda, canned beer, sausage"
0.01026167265264238,"canned beer, tropical fruit, sausage"
0.02077988712160082,"whole milk, canned beer, sausage"
0.01539250897896357,"yogurt, canned beer, sausage"
0.013083632632119035,"soda, canned beer, shopping bags"
0.01051821446895844,"canned beer, tropical fruit, shopping bags"
0.011544381734222679,"yogurt, canned beer, shopping bags"
0.014879425346331451,"soda, canned beer, tropical fruit"
0.01539250897896357,"yogurt, canned beer, tropical fruit"
0.01718830169317599,"whole milk, canned beer, whipped/sour cream"
0.01051821446895844,"cat food, rolls/buns, other vegetables"
0.013853258081067214,"cat food, whole milk, other vegetables"
0.012314007183170857,"cat food, whole milk, rolls/buns"
0.012314007183170857,"whole milk, chewing gum, other vegetables"
0.0107747562852745,"rolls/buns, whole milk, chewing gum"
0.011544381734222679,"whole milk, chewing gum, yogurt"
0.01051821446895844,"chicken, citrus fruit, other vegetables"
0.010005130836326322,"chicken, rolls/buns, citrus fruit"
0.012314007183170857,"chicken, whole milk, citrus fruit"
0.01051821446895844,"chicken, rolls/buns, newspapers"
0.018471010774756286,"chicken, rolls/buns, other vegetables"
0.011287839917906618,"chicken, root vegetables, other vegetables"
0.014879425346331451,"chicken, soda, other vegetables"
0.010005130836326322,"chicken, tropical fruit, other vegetables"
0.020010261672652643,"chicken, whole milk, other vegetables"
0.012057465366854798,"chicken, yogurt, other vegetables"
0.01026167265264238,"chicken, whole milk, pastry"
0.01026167265264238,"chicken, whole milk, pip fruit"
0.012314007183170857,"chicken, rolls/buns, root vegetables"
0.01616213442791175,"chicken, soda, rolls/buns"
0.02077988712160082,"chicken, whole milk, rolls/buns"
0.01539250897896357,"chicken, yogurt, rolls/buns"
0.012570548999486916,"chicken, whole milk, root vegetables"
0.011287839917906618,"chicken, whole milk, sausage"
0.013083632632119035,"chicken, whole milk, shopping bags"
0.017701385325808106,"chicken, soda, whole milk"
0.011544381734222679,"chicken, soda, yogurt"
0.012057465366854798,"chicken, whole milk, tropical fruit"
0.010005130836326322,"chicken, whole milk, whipped/sour cream"
0.017444843509492047,"chicken, whole milk, yogurt"
0.01026167265264238,"chocolate, citrus fruit, other vegetables"
0.011800923550538737,"chocolate, whole milk, citrus fruit"
0.0107747562852745,"chocolate, whole milk, fruit/vegetable juice"
0.010005130836326322,"chocolate, pip fruit, other vegetables"
0.012570548999486916,"chocolate, other vegetables, sausage"
0.014366341713699333,"chocolate, soda, other vegetables"
0.011287839917906618,"chocolate, tropical fruit, other vegetables"
0.011287839917906618,"chocolate, whole milk, pastry"
0.01026167265264238,"chocolate, rolls/buns, pip fruit"
0.013340174448435094,"chocolate, whole milk, pip fruit"
0.01051821446895844,"chocolate, rolls/buns, sausage"
0.014622883530015392,"chocolate, soda, rolls/buns"
0.011544381734222679,"chocolate, rolls/buns, tropical fruit"
0.014879425346331451,"chocolate, yogurt, rolls/buns"
0.0107747562852745,"chocolate, whole milk, root vegetables"
0.012570548999486916,"chocolate, whole milk, sausage"
0.0107747562852745,"chocolate, yogurt, sausage"
0.010005130836326322,"chocolate, whole milk, shopping bags"
0.016675218060543867,"chocolate, soda, whole milk"
0.011031298101590559,"chocolate, soda, yogurt"
0.014366341713699333,"chocolate, whole milk, tropical fruit"
0.010005130836326322,"chocolate, whole milk, whipped/sour cream"
0.0107747562852745,"citrus fruit, soda, coffee"
0.0107747562852745,"citrus fruit, whole milk, coffee"
0.012570548999486916,"citrus fruit, curd, other vegetables"
0.012057465366854798,"citrus fruit, rolls/buns, curd"
0.0107747562852745,"citrus fruit, soda, curd"
0.015135967162647512,"citrus fruit, whole milk, curd"
0.010005130836326322,"citrus fruit, dessert, other vegetables"
0.012314007183170857,"citrus fruit, other vegetables, domestic eggs"
0.012057465366854798,"citrus fruit, whole milk, domestic eggs"
0.014622883530015392,"citrus fruit, frankfurter, other vegetables"
0.013083632632119035,"citrus fruit, rolls/buns, frankfurter"
0.012827090815802977,"citrus fruit, soda, frankfurter"
0.01564905079527963,"citrus fruit, whole milk, frankfurter"
0.011800923550538737,"citrus fruit, yogurt, frankfurter"
0.01051821446895844,"citrus fruit, frozen vegetables, rolls/buns"
0.010005130836326322,"citrus fruit, frozen vegetables, soda"
0.012570548999486916,"citrus fruit, frozen vegetables, whole milk"
0.012827090815802977,"citrus fruit, other vegetables, fruit/vegetable juice"
0.012314007183170857,"citrus fruit, rolls/buns, fruit/vegetable juice"
0.01051821446895844,"citrus fruit, root vegetables, fruit/vegetable juice"
0.01564905079527963,"citrus fruit, whole milk, fruit/vegetable juice"
0.0107747562852745,"citrus fruit, yogurt, fruit/vegetable juice"
0.011800923550538737,"citrus fruit, whole milk, hamburger meat"
0.010005130836326322,"citrus fruit, margarine, other vegetables"
0.012314007183170857,"citrus fruit, whole milk, margarine"
0.01026167265264238,"citrus fruit, whole milk, napkins"
0.0107747562852745,"citrus fruit, newspapers, other vegetables"
0.0107747562852745,"citrus fruit, rolls/buns, newspapers"
0.013083632632119035,"citrus fruit, soda, newspapers"
0.01564905079527963,"citrus fruit, whole milk, newspapers"
0.015135967162647512,"citrus fruit, pip fruit, other vegetables"
0.013596716264751155,"citrus fruit, pork, other vegetables"
0.015135967162647512,"citrus fruit, shopping bags, other vegetables"
0.014109799897383273,"citrus fruit, whipped/sour cream, other vegetables"
0.01539250897896357,"citrus fruit, rolls/buns, pastry"
0.012057465366854798,"citrus fruit, root vegetables, pastry"
0.015135967162647512,"citrus fruit, soda, pastry"
0.0107747562852745,"citrus fruit, tropical fruit, pastry"
0.013083632632119035,"citrus fruit, yogurt, pastry"
0.013853258081067214,"citrus fruit, rolls/buns, pip fruit"
0.014109799897383273,"citrus fruit, soda, pip fruit"
0.01718830169317599,"citrus fruit, whole milk, pip fruit"
0.011544381734222679,"citrus fruit, yogurt, pip fruit"
0.012827090815802977,"citrus fruit, whole milk, pork"
0.014366341713699333,"citrus fruit, rolls/buns, shopping bags"
0.011287839917906618,"citrus fruit, rolls/buns, whipped/sour cream"
0.012057465366854798,"citrus fruit, root vegetables, sausage"
0.01616213442791175,"citrus fruit, soda, root vegetables"
0.011031298101590559,"citrus fruit, tropical fruit, root vegetables"
0.014622883530015392,"citrus fruit, soda, sausage"
0.01026167265264238,"citrus fruit, tropical fruit, sausage"
0.015135967162647512,"citrus fruit, yogurt, sausage"
0.014622883530015392,"citrus fruit, soda, shopping bags"
0.02103642893791688,"citrus fruit, whole milk, shopping bags"
0.014109799897383273,"citrus fruit, yogurt, shopping bags"
0.019240636223704463,"citrus fruit, soda, tropical fruit"
0.01026167265264238,"citrus fruit, soda, whipped/sour cream"
0.01590559261159569,"citrus fruit, yogurt, tropical fruit"
0.01616213442791175,"citrus fruit, whole milk, whipped/sour cream"
0.010005130836326322,"citrus fruit, whole milk, white bread"
0.0107747562852745,"whole milk, coffee, domestic eggs"
0.012057465366854798,"coffee, pip fruit, other vegetables"
0.012827090815802977,"coffee, root vegetables, other vegetables"
0.013596716264751155,"coffee, sausage, other vegetables"
0.014622883530015392,"coffee, tropical fruit, other vegetables"
0.01051821446895844,"rolls/buns, coffee, pastry"
0.01026167265264238,"soda, coffee, pastry"
0.012057465366854798,"whole milk, coffee, pastry"
0.01539250897896357,"whole milk, coffee, pip fruit"
0.012057465366854798,"rolls/buns, coffee, root vegetables"
0.014879425346331451,"rolls/buns, soda, coffee"
0.011544381734222679,"rolls/buns, coffee, tropical fruit"
0.014109799897383273,"rolls/buns, yogurt, coffee"
0.013596716264751155,"soda, coffee, root vegetables"
0.013340174448435094,"whole milk, coffee, root vegetables"
0.010005130836326322,"yogurt, coffee, root vegetables"
0.01051821446895844,"soda, coffee, sausage"
0.013853258081067214,"whole milk, coffee, sausage"
0.012057465366854798,"soda, coffee, tropical fruit"
0.014366341713699333,"yogurt, coffee, soda"
0.01616213442791175,"whole milk, coffee, tropical fruit"
0.011031298101590559,"yogurt, coffee, tropical fruit"
0.013340174448435094,"cream cheese , root vegetables, other vegetables"
0.011544381734222679,"other vegetables, cream cheese , sausage"
0.013853258081067214,"soda, cream cheese , other vegetables"
0.010005130836326322,"cream cheese , tropical fruit, other vegetables"
0.013083632632119035,"yogurt, cream cheese , other vegetables"
0.0107747562852745,"whole milk, cream cheese , pastry"
0.0107747562852745,"cream cheese , rolls/buns, root vegetables"
0.012570548999486916,"soda, rolls/buns, cream cheese "
0.011031298101590559,"yogurt, rolls/buns, cream cheese "
0.014109799897383273,"whole milk, cream cheese , root vegetables"
0.011287839917906618,"whole milk, cream cheese , sausage"
0.011287839917906618,"whole milk, cream cheese , shopping bags"
0.01590559261159569,"soda, cream cheese , whole milk"
0.013340174448435094,"whole milk, cream cheese , tropical fruit"
0.01693175987685993,"whole milk, yogurt, cream cheese "
0.011031298101590559,"whole milk, curd, domestic eggs"
0.011544381734222679,"rolls/buns, curd, frankfurter"
0.012314007183170857,"whole milk, curd, frankfurter"
0.0107747562852745,"other vegetables, curd, fruit/vegetable juice"
0.01051821446895844,"whole milk, curd, fruit/vegetable juice"
0.011031298101590559,"whole milk, curd, margarine"
0.01051821446895844,"whole milk, curd, newspapers"
0.011287839917906618,"curd, pastry, other vegetables"
0.011544381734222679,"curd, pork, other vegetables"
0.013083632632119035,"curd, root vegetables, other vegetables"
