support,itemsets
0.0107747562852745,"detergent, soda"
0.0107747562852745,"detergent, tropical fruit"
0.017444843509492047,"whole milk, detergent"
0.011031298101590559,"yogurt, detergent"
0.010005130836326322,"whole milk, dish cleaner"
0.013083632632119035,"dishes, other vegetables"
0.011800923550538737,"dishes, rolls/buns"
0.019497178040020522,"whole milk, dishes"
0.010005130836326322,"whole milk, dog food"
0.022319138019497177,"domestic eggs, frankfurter"
0.01026167265264238,"frozen meals, domestic eggs"
0.01539250897896357,"frozen vegetables, domestic eggs"
0.022575679835813236,"fruit/vegetable juice, domestic eggs"
0.011031298101590559,"domestic eggs, ham"
0.01026167265264238,"domestic eggs, long life bakery product"
0.01590559261159569,"margarine, domestic eggs"
0.013083632632119035,"meat, domestic eggs"
0.011544381734222679,"napkins, domestic eggs"
0.024114930733709596,"newspapers, domestic eggs"
0.011031298101590559,"oil, domestic eggs"
0.011287839917906618,"domestic eggs, onions"
0.05438686505900462,"other vegetables, domestic eggs"
0.028476141611082608,"domestic eggs, pastry"
0.022319138019497177,"domestic eggs, pip fruit"
0.019753719856336584,"domestic eggs, pork"
0.052591072344792204,"domestic eggs, rolls/buns"
0.03463314520266803,"root vegetables, domestic eggs"
0.012057465366854798,"domestic eggs, salty snack"
0.03155464340687532,"sausage, domestic eggs"
0.025141097998973832,"shopping bags, domestic eggs"
0.0443817342226783,"soda, domestic eggs"
0.010005130836326322,"domestic eggs, specialty bar"
0.03437660338635198,"domestic eggs, tropical fruit"
0.01026167265264238,"domestic eggs, waffles"
0.02129297075423294,"domestic eggs, whipped/sour cream"
0.013596716264751155,"domestic eggs, white bread"
0.07029245767060031,"whole milk, domestic eggs"
0.043355566957414056,"yogurt, domestic eggs"
0.01616213442791175,"flour, other vegetables"
0.012827090815802977,"flour, rolls/buns"
0.011800923550538737,"flour, soda"
0.012827090815802977,"flour, tropical fruit"
0.019753719856336584,"flour, whole milk"
0.014109799897383273,"flour, yogurt"
0.017957927142124165,"frozen vegetables, frankfurter"
0.019497178040020522,"fruit/vegetable juice, frankfurter"
0.011031298101590559,"grapes, frankfurter"
0.01051821446895844,"ham, frankfurter"
0.014366341713699333,"hamburger meat, frankfurter"
0.011544381734222679,"long life bakery product, frankfurter"
0.023858388917393534,"margarine, frankfurter"
0.013083632632119035,"misc. beverages, frankfurter"
0.011287839917906618,"napkins, frankfurter"
0.019753719856336584,"newspapers, frankfurter"
0.013596716264751155,"onions, frankfurter"
0.061056952283222166,"other vegetables, frankfurter"
0.030015392508978965,"pastry, frankfurter"
0.02719343252950231,"pip fruit, frankfurter"
0.017444843509492047,"pork, frankfurter"
0.05515649050795279,"rolls/buns, frankfurter"
0.038994356080041044,"root vegetables, frankfurter"
0.0107747562852745,"salty snack, frankfurter"
0.0310415597742432,"sausage, frankfurter"
0.024628014366341714,"shopping bags, frankfurter"
0.051051821446895844,"soda, frankfurter"
0.0107747562852745,"specialty bar, frankfurter"
0.0107747562852745,"specialty chocolate, frankfurter"
0.011287839917906618,"sugar, frankfurter"
0.03386351975371986,"tropical fruit, frankfurter"
0.012314007183170857,"waffles, frankfurter"
0.026936890713186248,"whipped/sour cream, frankfurter"
0.013340174448435094,"white bread, frankfurter"
0.06798358132375577,"whole milk, frankfurter"
0.04207285787583376,"yogurt, frankfurter"
0.010005130836326322,"soda, frozen dessert"
0.012057465366854798,"whole milk, frozen dessert"
0.011800923550538737,"frozen fish, other vegetables"
0.014366341713699333,"frozen fish, whole milk"
0.0107747562852745,"fruit/vegetable juice, frozen meals"
0.01051821446895844,"newspapers, frozen meals"
0.027706516162134428,"frozen meals, other vegetables"
0.011800923550538737,"frozen meals, pastry"
0.011800923550538737,"frozen meals, pip fruit"
0.028219599794766546,"frozen meals, rolls/buns"
0.014622883530015392,"root vegetables, frozen meals"
0.01590559261159569,"sausage, frozen meals"
0.011031298101590559,"frozen meals, shopping bags"
0.02077988712160082,"soda, frozen meals"
0.017701385325808106,"frozen meals, tropical fruit"
0.011287839917906618,"frozen meals, whipped/sour cream"
0.03258081067213956,"whole milk, frozen meals"
0.02077988712160082,"yogurt, frozen meals"
0.01539250897896357,"fruit/vegetable juice, frozen vegetables"
0.010005130836326322,"hamburger meat, frozen vegetables"
0.014109799897383273,"frozen vegetables, margarine"
0.012057465366854798,"napkins, frozen vegetables"
0.016675218060543867,"newspapers, frozen vegetables"
0.045664443304258596,"frozen vegetables, other vegetables"
0.01693175987685993,"frozen vegetables, pastry"
0.018471010774756286,"frozen vegetables, pip fruit"
0.016675218060543867,"frozen vegetables, pork"
0.04104669061056952,"frozen vegetables, rolls/buns"
0.029502308876346844,"root vegetables, frozen vegetables"
0.024371472550025655,"sausage, frozen vegetables"
0.020010261672652643,"shopping bags, frozen vegetables"
0.03642893791688045,"soda, frozen vegetables"
0.023345305284761416,"frozen vegetables, tropical fruit"
0.020010261672652643,"frozen vegetables, whipped/sour cream"
0.05515649050795279,"whole milk, frozen vegetables"
0.0336069779374038,"yogurt, frozen vegetables"
0.010005130836326322,"fruit/vegetable juice, ham"
0.011031298101590559,"fruit/vegetable juice, hamburger meat"
0.011800923550538737,"fruit/vegetable juice, long life bakery product"
0.018984094407388404,"fruit/vegetable juice, margarine"
0.01026167265264238,"fruit/vegetable juice, napkins"
0.016675218060543867,"newspapers, fruit/vegetable juice"
0.01051821446895844,"fruit/vegetable juice, onions"
0.052591072344792204,"fruit/vegetable juice, other vegetables"
0.02616726526423807,"fruit/vegetable juice, pastry"
0.024884556182657773,"fruit/vegetable juice, pip fruit"
0.018727552591072345,"fruit/vegetable juice, pork"
0.05361723961005644,"fruit/vegetable juice, rolls/buns"
0.03873781426372499,"fruit/vegetable juice, root vegetables"
0.011031298101590559,"fruit/vegetable juice, salty snack"
0.030528476141611083,"sausage, fruit/vegetable juice"
0.022575679835813236,"fruit/vegetable juice, shopping bags"
0.044125192406362236,"fruit/vegetable juice, soda"
0.012314007183170857,"fruit/vegetable juice, sugar"
0.03309389430477168,"fruit/vegetable juice, tropical fruit"
0.020010261672652643,"fruit/vegetable juice, whipped/sour cream"
0.062339661364802464,"fruit/vegetable juice, whole milk"
0.04079014879425346,"yogurt, fruit/vegetable juice"
0.024628014366341714,"grapes, other vegetables"
0.011287839917906618,"grapes, pastry"
0.0107747562852745,"grapes, pip fruit"
0.022319138019497177,"grapes, rolls/buns"
0.014879425346331451,"grapes, root vegetables"
0.013853258081067214,"grapes, sausage"
0.019497178040020522,"grapes, soda"
0.015135967162647512,"grapes, tropical fruit"
0.028476141611082608,"grapes, whole milk"
0.019240636223704463,"grapes, yogurt"
0.012827090815802977,"newspapers, ham"
0.02719343252950231,"other vegetables, ham"
0.014366341713699333,"ham, pastry"
0.011800923550538737,"ham, pip fruit"
0.024114930733709596,"rolls/buns, ham"
0.015135967162647512,"root vegetables, ham"
0.014622883530015392,"sausage, ham"
0.012827090815802977,"shopping bags, ham"
0.022832221652129298,"soda, ham"
0.016418676244227808,"ham, tropical fruit"
0.012570548999486916,"ham, whipped/sour cream"
0.03694202154951257,"whole milk, ham"
0.02052334530528476,"yogurt, ham"
0.013083632632119035,"newspapers, hamburger meat"
0.03540277065161621,"hamburger meat, other vegetables"
0.013596716264751155,"hamburger meat, pastry"
0.016418676244227808,"hamburger meat, pip fruit"
0.012314007183170857,"hamburger meat, pork"
0.0323242688558235,"hamburger meat, rolls/buns"
0.02129297075423294,"root vegetables, hamburger meat"
0.017957927142124165,"sausage, hamburger meat"
0.013596716264751155,"hamburger meat, shopping bags"
0.028219599794766546,"hamburger meat, soda"
0.018984094407388404,"hamburger meat, tropical fruit"
0.01693175987685993,"hamburger meat, whipped/sour cream"
0.045407901487942534,"whole milk, hamburger meat"
0.028476141611082608,"yogurt, hamburger meat"
0.025654181631605953,"hard cheese, other vegetables"
0.011287839917906618,"hard cheese, pip fruit"
0.022575679835813236,"hard cheese, rolls/buns"
0.016418676244227808,"hard cheese, root vegetables"
0.012057465366854798,"sausage, hard cheese"
0.012057465366854798,"hard cheese, shopping bags"
0.018727552591072345,"hard cheese, soda"
0.014879425346331451,"hard cheese, tropical fruit"
0.027706516162134428,"hard cheese, whole milk"
0.014879425346331451,"hard cheese, yogurt"
0.01539250897896357,"other vegetables, herbs"
0.012314007183170857,"rolls/buns, herbs"
0.01026167265264238,"sausage, herbs"
0.011031298101590559,"soda, herbs"
0.02103642893791688,"whole milk, herbs"
0.015135967162647512,"yogurt, herbs"
0.010005130836326322,"newspapers, hygiene articles"
0.022575679835813236,"other vegetables, hygiene articles"
0.011031298101590559,"hygiene articles, pastry"
0.01051821446895844,"hygiene articles, pip fruit"
0.022575679835813236,"hygiene articles, rolls/buns"
0.01590559261159569,"root vegetables, hygiene articles"
0.012570548999486916,"sausage, hygiene articles"
0.010005130836326322,"shopping bags, hygiene articles"
0.01693175987685993,"soda, hygiene articles"
0.012570548999486916,"hygiene articles, tropical fruit"
0.02744997434581837,"whole milk, hygiene articles"
0.01564905079527963,"yogurt, hygiene articles"
0.022575679835813236,"other vegetables, ice cream"
0.011800923550538737,"ice cream, pastry"
0.012314007183170857,"pip fruit, ice cream"
0.024371472550025655,"rolls/buns, ice cream"
0.014366341713699333,"root vegetables, ice cream"
0.01539250897896357,"sausage, ice cream"
0.01051821446895844,"shopping bags, ice cream"
0.018727552591072345,"soda, ice cream"
0.013083632632119035,"tropical fruit, ice cream"
0.011287839917906618,"ice cream, whipped/sour cream"
0.030271934325295024,"whole milk, ice cream"
0.01718830169317599,"yogurt, ice cream"
0.012827090815802977,"liquor, other vegetables"
0.011287839917906618,"liquor, rolls/buns"
0.0107747562852745,"liquor, soda"
0.016675218060543867,"liquor, whole milk"
0.01026167265264238,"liquor, yogurt"
0.02642380708055413,"other vegetables, long life bakery product"
0.014366341713699333,"long life bakery product, pastry"
0.013083632632119035,"pip fruit, long life bakery product"
0.012057465366854798,"pork, long life bakery product"
0.02744997434581837,"rolls/buns, long life bakery product"
0.01718830169317599,"root vegetables, long life bakery product"
0.017957927142124165,"sausage, long life bakery product"
0.023601847101077475,"soda, long life bakery product"
0.01693175987685993,"tropical fruit, long life bakery product"
0.0107747562852745,"long life bakery product, whipped/sour cream"
0.028989225243714726,"whole milk, long life bakery product"
0.02052334530528476,"yogurt, long life bakery product"
0.011031298101590559,"napkins, margarine"
0.017444843509492047,"newspapers, margarine"
0.05002565418163161,"other vegetables, margarine"
0.023345305284761416,"margarine, pastry"
0.023088763468445357,"margarine, pip fruit"
0.017444843509492047,"margarine, pork"
0.044894817855310416,"margarine, rolls/buns"
0.030528476141611083,"root vegetables, margarine"
0.02668034889687019,"sausage, margarine"
0.023858388917393534,"shopping bags, margarine"
0.040533606977937404,"soda, margarine"
0.02539763981528989,"margarine, tropical fruit"
0.023345305284761416,"margarine, whipped/sour cream"
0.012314007183170857,"margarine, white bread"
0.059517701385325805,"whole milk, margarine"
0.03668547973319651,"yogurt, margarine"
0.011287839917906618,"newspapers, meat"
0.028219599794766546,"meat, other vegetables"
0.013853258081067214,"meat, pastry"
0.014109799897383273,"meat, pip fruit"
0.023345305284761416,"meat, rolls/buns"
0.018727552591072345,"root vegetables, meat"
0.015135967162647512,"sausage, meat"
0.011031298101590559,"meat, shopping bags"
0.02129297075423294,"meat, soda"
0.01718830169317599,"meat, tropical fruit"
0.013083632632119035,"meat, whipped/sour cream"
0.034889687018984095,"whole milk, meat"
0.017701385325808106,"yogurt, meat"
0.01026167265264238,"newspapers, misc. beverages"
0.023345305284761416,"other vegetables, misc. beverages"
0.013340174448435094,"misc. beverages, pastry"
0.012570548999486916,"pip fruit, misc. beverages"
0.010005130836326322,"pork, misc. beverages"
0.023345305284761416,"rolls/buns, misc. beverages"
0.013340174448435094,"root vegetables, misc. beverages"
0.014622883530015392,"sausage, misc. beverages"
0.01718830169317599,"soda, misc. beverages"
0.018214468958440224,"tropical fruit, misc. beverages"
0.02744997434581837,"whole milk, misc. beverages"
0.019753719856336584,"yogurt, misc. beverages"
0.014109799897383273,"whole milk, mustard"
0.013853258081067214,"newspapers, napkins"
0.0336069779374038,"napkins, other vegetables"
0.01590559261159569,"napkins, pastry"
0.013340174448435094,"napkins, pip fruit"
0.013596716264751155,"napkins, pork"
0.035659312467932275,"napkins, rolls/buns"
0.022832221652129298,"root vegetables, napkins"
0.018984094407388404,"sausage, napkins"
0.01616213442791175,"napkins, shopping bags"
0.02744997434581837,"napkins, soda"
0.022575679835813236,"napkins, tropical fruit"
0.014622883530015392,"napkins, whipped/sour cream"
0.043099025141098,"whole milk, napkins"
0.024884556182657773,"yogurt, napkins"
0.01026167265264238,"newspapers, onions"
0.05156490507952796,"newspapers, other vegetables"
0.02668034889687019,"newspapers, pastry"
0.02668034889687019,"newspapers, pip fruit"
0.02103642893791688,"newspapers, pork"
0.05720882503848127,"newspapers, rolls/buns"
0.03873781426372499,"newspapers, root vegetables"
0.014109799897383273,"newspapers, salty snack"
0.03155464340687532,"sausage, newspapers"
0.030015392508978965,"newspapers, shopping bags"
0.049769112365315546,"newspapers, soda"
0.012314007183170857,"newspapers, specialty bar"
0.012314007183170857,"newspapers, sugar"
0.03694202154951257,"newspapers, tropical fruit"
0.027706516162134428,"newspapers, whipped/sour cream"
0.016418676244227808,"newspapers, white bread"
0.07234479220112879,"newspapers, whole milk"
0.04720369420215495,"yogurt, newspapers"
0.02616726526423807,"oil, other vegetables"
0.011287839917906618,"oil, pastry"
0.01051821446895844,"oil, pip fruit"
0.011544381734222679,"oil, pork"
0.020266803488968702,"oil, rolls/buns"
0.012827090815802977,"oil, root vegetables"
0.012057465366854798,"oil, sausage"
0.02077988712160082,"oil, soda"
0.01616213442791175,"oil, tropical fruit"
0.030271934325295024,"oil, whole milk"
0.020010261672652643,"oil, yogurt"
0.0336069779374038,"other vegetables, onions"
0.017444843509492047,"onions, pastry"
0.014622883530015392,"onions, pip fruit"
0.012057465366854798,"onions, pork"
0.03258081067213956,"onions, rolls/buns"
0.020010261672652643,"root vegetables, onions"
0.01693175987685993,"sausage, onions"
0.014366341713699333,"shopping bags, onions"
0.025910723447922012,"soda, onions"
0.017957927142124165,"onions, tropical fruit"
0.013083632632119035,"onions, whipped/sour cream"
0.039763981528989224,"whole milk, onions"
0.023858388917393534,"yogurt, onions"
0.0107747562852745,"packaged fruit/vegetables, other vegetables"
0.011800923550538737,"pasta, other vegetables"
0.0715751667521806,"other vegetables, pastry"
0.01026167265264238,"other vegetables, pet care"
0.014879425346331451,"other vegetables, pickled vegetables"
0.07234479220112879,"other vegetables, pip fruit"
0.05566957414058492,"other vegetables, pork"
0.015135967162647512,"other vegetables, pot plants"
0.014366341713699333,"processed cheese, other vegetables"
0.017957927142124165,"other vegetables, red/blush wine"
0.14674191893278604,"other vegetables, rolls/buns"
0.09415084658799384,"root vegetables, other vegetables"
0.029245767060030785,"other vegetables, salty snack"
0.09286813750641354,"sausage, other vegetables"
0.010005130836326322,"seasonal products, other vegetables"
0.017444843509492047,"other vegetables, semi-finished bread"
0.07311441765007697,"shopping bags, other vegetables"
0.022062596203181118,"sliced cheese, other vegetables"
0.1241662390969728,"soda, other vegetables"
0.018471010774756286,"soft cheese, other vegetables"
0.024371472550025655,"other vegetables, specialty bar"
0.02744997434581837,"specialty chocolate, other vegetables"
0.011544381734222679,"other vegetables, spread cheese"
0.029245767060030785,"other vegetables, sugar"
0.09132888660851719,"other vegetables, tropical fruit"
0.0310415597742432,"other vegetables, waffles"
0.06695741405849154,"other vegetables, whipped/sour cream"
0.03642893791688045,"other vegetables, white bread"
0.017444843509492047,"other vegetables, white wine"
0.1913801949717804,"whole milk, other vegetables"
0.12031811185223192,"yogurt, other vegetables"
0.011544381734222679,"packaged fruit/vegetables, rolls/buns"
0.015135967162647512,"whole milk, packaged fruit/vegetables"
0.012827090815802977,"pasta, rolls/buns"
0.012314007183170857,"pasta, soda"
0.013596716264751155,"pasta, whole milk"
0.01051821446895844,"pasta, yogurt"
0.04104669061056952,"pip fruit, pastry"
0.024884556182657773,"pork, pastry"
0.010005130836326322,"red/blush wine, pastry"
0.06952283222165213,"rolls/buns, pastry"
0.04669061056952283,"root vegetables, pastry"
0.011031298101590559,"pastry, salty snack"
0.040533606977937404,"sausage, pastry"
0.029502308876346844,"shopping bags, pastry"
0.013083632632119035,"sliced cheese, pastry"
0.06310928681375064,"soda, pastry"
0.011800923550538737,"specialty bar, pastry"
0.012827090815802977,"specialty chocolate, pastry"
0.014622883530015392,"sugar, pastry"
0.046177526936890714,"tropical fruit, pastry"
0.015135967162647512,"waffles, pastry"
0.02744997434581837,"pastry, whipped/sour cream"
0.01693175987685993,"white bread, pastry"
0.09107234479220112,"whole milk, pastry"
0.05797845048742945,"yogurt, pastry"
0.01026167265264238,"rolls/buns, pet care"
0.012570548999486916,"pickled vegetables, rolls/buns"
0.0107747562852745,"root vegetables, pickled vegetables"
0.011800923550538737,"soda, pickled vegetables"
0.017701385325808106,"whole milk, pickled vegetables"
0.01026167265264238,"yogurt, pickled vegetables"
0.028989225243714726,"pork, pip fruit"
0.0672139558748076,"rolls/buns, pip fruit"
0.044638276038994354,"root vegetables, pip fruit"
0.011800923550538737,"pip fruit, salty snack"
0.04207285787583376,"sausage, pip fruit"
0.03181118522319138,"shopping bags, pip fruit"
0.01026167265264238,"sliced cheese, pip fruit"
0.06054386865059005,"soda, pip fruit"
0.011031298101590559,"specialty chocolate, pip fruit"
0.014366341713699333,"pip fruit, sugar"
0.04361210877373012,"pip fruit, tropical fruit"
0.014622883530015392,"waffles, pip fruit"
0.030528476141611083,"pip fruit, whipped/sour cream"
0.016418676244227808,"white bread, pip fruit"
0.08696767573114418,"whole milk, pip fruit"
0.056695741405849154,"yogurt, pip fruit"
0.04746023601847101,"rolls/buns, pork"
0.034120061570035914,"root vegetables, pork"
0.01026167265264238,"pork, salty snack"
0.03155464340687532,"sausage, pork"
0.025910723447922012,"shopping bags, pork"
0.045664443304258596,"soda, pork"
0.03617239610056439,"pork, tropical fruit"
0.010005130836326322,"pork, waffles"
0.024114930733709596,"pork, whipped/sour cream"
0.012570548999486916,"white bread, pork"
0.06695741405849154,"whole milk, pork"
0.04232939969214982,"yogurt, pork"
0.013596716264751155,"rolls/buns, pot plants"
0.01564905079527963,"whole milk, pot plants"
0.015135967162647512,"processed cheese, rolls/buns"
0.011800923550538737,"root vegetables, processed cheese"
0.014109799897383273,"soda, processed cheese"
0.011031298101590559,"processed cheese, tropical fruit"
0.02103642893791688,"whole milk, processed cheese"
0.012570548999486916,"yogurt, processed cheese"
0.018214468958440224,"rolls/buns, red/blush wine"
0.01539250897896357,"soda, red/blush wine"
0.021549512570549,"whole milk, red/blush wine"
0.011800923550538737,"yogurt, red/blush wine"
0.09081580297588507,"root vegetables, rolls/buns"
0.030271934325295024,"rolls/buns, salty snack"
0.0823499230374551,"sausage, rolls/buns"
0.01026167265264238,"seasonal products, rolls/buns"
0.014879425346331451,"semi-finished bread, rolls/buns"
0.06875320677270395,"shopping bags, rolls/buns"
0.02052334530528476,"sliced cheese, rolls/buns"
0.11980502821959979,"soda, rolls/buns"
0.01718830169317599,"soft cheese, rolls/buns"
0.020010261672652643,"rolls/buns, specialty bar"
0.020010261672652643,"specialty chocolate, rolls/buns"
0.02719343252950231,"rolls/buns, sugar"
0.08825038481272447,"rolls/buns, tropical fruit"
0.024884556182657773,"rolls/buns, waffles"
0.05849153412006157,"rolls/buns, whipped/sour cream"
0.037711646998460746,"rolls/buns, white bread"
0.017444843509492047,"white wine, rolls/buns"
0.17855310415597742,"whole milk, rolls/buns"
0.11133914828116984,"yogurt, rolls/buns"
0.02077988712160082,"root vegetables, salty snack"
0.056182657773217036,"sausage, root vegetables"
0.010005130836326322,"root vegetables, semi-finished bread"
0.04746023601847101,"root vegetables, shopping bags"
0.014879425346331451,"root vegetables, sliced cheese"
0.08132375577219086,"root vegetables, soda"
0.011287839917906618,"root vegetables, soft cheese"
0.012314007183170857,"root vegetables, specialty bar"
0.013596716264751155,"specialty chocolate, root vegetables"
0.018727552591072345,"root vegetables, sugar"
0.057465366854797334,"root vegetables, tropical fruit"
0.019240636223704463,"root vegetables, waffles"
0.04027706516162134,"root vegetables, whipped/sour cream"
0.02616726526423807,"root vegetables, white bread"
0.013596716264751155,"root vegetables, white wine"
0.11313494099538225,"root vegetables, whole milk"
0.0715751667521806,"yogurt, root vegetables"
0.011287839917906618,"whole milk, salt"
0.01616213442791175,"sausage, salty snack"
0.014879425346331451,"shopping bags, salty snack"
0.02052334530528476,"soda, salty snack"
0.016418676244227808,"tropical fruit, salty snack"
0.011287839917906618,"whipped/sour cream, salty snack"
0.03386351975371986,"whole milk, salty snack"
0.023088763468445357,"yogurt, salty snack"
0.03694202154951257,"sausage, shopping bags"
0.015135967162647512,"sausage, sliced cheese"
0.07721908671113391,"sausage, soda"
0.014622883530015392,"sausage, specialty bar"
0.013340174448435094,"specialty chocolate, sausage"
0.02052334530528476,"sausage, sugar"
0.054643406875320676,"sausage, tropical fruit"
0.01590559261159569,"sausage, waffles"
0.038994356080041044,"sausage, whipped/sour cream"
0.022575679835813236,"sausage, white bread"
0.013083632632119035,"sausage, white wine"
0.10697793740379682,"sausage, whole milk"
0.07542329399692149,"sausage, yogurt"
0.0107747562852745,"soda, seasonal products"
0.013340174448435094,"whole milk, seasonal products"
0.012314007183170857,"soda, semi-finished bread"
0.011544381734222679,"semi-finished bread, tropical fruit"
0.019753719856336584,"whole milk, semi-finished bread"
0.012570548999486916,"yogurt, semi-finished bread"
0.0107747562852745,"shopping bags, sliced cheese"
0.064648537711647,"soda, shopping bags"
0.01051821446895844,"shopping bags, specialty bar"
0.01026167265264238,"specialty chocolate, shopping bags"
0.044638276038994354,"shopping bags, tropical fruit"
0.013340174448435094,"shopping bags, waffles"
0.024371472550025655,"shopping bags, whipped/sour cream"
0.018984094407388404,"shopping bags, white bread"
0.09132888660851719,"whole milk, shopping bags"
0.05489994869163674,"yogurt, shopping bags"
0.018471010774756286,"soda, sliced cheese"
0.011544381734222679,"sliced cheese, tropical fruit"
0.025141097998973832,"whole milk, sliced cheese"
0.018471010774756286,"yogurt, sliced cheese"
0.012057465366854798,"soft cheese, soda"
0.019240636223704463,"soda, specialty bar"
0.022832221652129298,"specialty chocolate, soda"
0.02616726526423807,"soda, sugar"
0.08183683940482299,"soda, tropical fruit"
0.024371472550025655,"soda, waffles"
0.04848640328373525,"soda, whipped/sour cream"
0.0310415597742432,"soda, white bread"
0.018214468958440224,"soda, white wine"
0.15110312981015905,"whole milk, soda"
0.09748589020010262,"yogurt, soda"
0.019497178040020522,"whole milk, soft cheese"
0.013853258081067214,"yogurt, soft cheese"
0.014109799897383273,"specialty bar, tropical fruit"
0.025141097998973832,"whole milk, specialty bar"
0.019240636223704463,"yogurt, specialty bar"
0.01564905079527963,"specialty chocolate, tropical fruit"
0.01051821446895844,"specialty chocolate, whipped/sour cream"
0.029758850692662903,"specialty chocolate, whole milk"
0.01590559261159569,"specialty chocolate, yogurt"
0.014366341713699333,"whole milk, spread cheese"
0.017444843509492047,"tropical fruit, sugar"
0.013340174448435094,"sugar, whipped/sour cream"
0.03694202154951257,"whole milk, sugar"
0.02103642893791688,"yogurt, sugar"
0.02103642893791688,"waffles, tropical fruit"
0.0418163160595177,"tropical fruit, whipped/sour cream"
0.022832221652129298,"white bread, tropical fruit"
0.012570548999486916,"white wine, tropical fruit"
0.11646998460749101,"whole milk, tropical fruit"
0.07567983581323756,"yogurt, tropical fruit"
0.014109799897383273,"waffles, whipped/sour cream"
0.03796818881477681,"whole milk, waffles"
0.023601847101077475,"yogurt, waffles"
0.021549512570549,"white bread, whipped/sour cream"
0.0797845048742945,"whole milk, whipped/sour cream"
0.04797331965110313,"yogurt, whipped/sour cream"
0.04771677783478707,"whole milk, white bread"
0.028476141611082608,"yogurt, white bread"
0.023601847101077475,"whole milk, white wine"
0.016418676244227808,"yogurt, white wine"
0.15059004617752694,"yogurt, whole milk"
0.011287839917906618,"bottled water, UHT-milk, other vegetables"
0.012570548999486916,"whole milk, UHT-milk, bottled water"
0.017444843509492047,"UHT-milk, other vegetables, rolls/buns"
0.011800923550538737,"sausage, UHT-milk, other vegetables"
0.014879425346331451,"UHT-milk, soda, other vegetables"
0.022062596203181118,"whole milk, UHT-milk, other vegetables"
0.014366341713699333,"yogurt, UHT-milk, other vegetables"
0.01026167265264238,"whole milk, UHT-milk, pip fruit"
0.011800923550538737,"UHT-milk, soda, rolls/buns"
0.015135967162647512,"whole milk, UHT-milk, rolls/buns"
0.0107747562852745,"yogurt, UHT-milk, rolls/buns"
0.011287839917906618,"whole milk, root vegetables, UHT-milk"
0.011031298101590559,"sausage, whole milk, UHT-milk"
0.01564905079527963,"whole milk, UHT-milk, soda"
0.011031298101590559,"whole milk, UHT-milk, tropical fruit"
0.012827090815802977,"yogurt, whole milk, UHT-milk"
0.013083632632119035,"bottled beer, beef, whole milk"
0.013853258081067214,"beef, bottled water, other vegetables"
0.01051821446895844,"beef, bottled water, soda"
0.014366341713699333,"beef, whole milk, bottled water"
0.0107747562852745,"beef, whole milk, butter"
0.012314007183170857,"beef, whole milk, canned beer"
0.013596716264751155,"beef, other vegetables, citrus fruit"
0.01051821446895844,"beef, rolls/buns, citrus fruit"
0.010005130836326322,"beef, soda, citrus fruit"
0.01693175987685993,"beef, whole milk, citrus fruit"
0.0107747562852745,"beef, whole milk, curd"
0.011287839917906618,"beef, whole milk, frankfurter"
0.011800923550538737,"fruit/vegetable juice, beef, whole milk"
0.011031298101590559,"newspapers, beef, whole milk"
0.0107747562852745,"beef, other vegetables, pastry"
0.012570548999486916,"beef, other vegetables, pip fruit"
0.020010261672652643,"beef, other vegetables, rolls/buns"
0.013853258081067214,"beef, root vegetables, other vegetables"
0.013853258081067214,"sausage, beef, other vegetables"
0.01051821446895844,"beef, shopping bags, other vegetables"
0.020266803488968702,"beef, soda, other vegetables"
0.013340174448435094,"beef, other vegetables, tropical fruit"
0.012314007183170857,"beef, other vegetables, whipped/sour cream"
0.030528476141611083,"beef, whole milk, other vegetables"
0.019753719856336584,"yogurt, beef, other vegetables"
0.011544381734222679,"beef, rolls/buns, pastry"
0.014366341713699333,"beef, whole milk, pastry"
0.0107747562852745,"beef, rolls/buns, pip fruit"
0.012314007183170857,"beef, soda, pip fruit"
0.01564905079527963,"beef, whole milk, pip fruit"
0.012314007183170857,"beef, root vegetables, rolls/buns"
0.011800923550538737,"sausage, beef, rolls/buns"
0.01693175987685993,"beef, soda, rolls/buns"
0.024371472550025655,"beef, whole milk, rolls/buns"
0.014109799897383273,"yogurt, beef, rolls/buns"
0.012570548999486916,"beef, soda, root vegetables"
0.020010261672652643,"beef, whole milk, root vegetables"
0.012057465366854798,"yogurt, beef, root vegetables"
0.01590559261159569,"sausage, beef, whole milk"
0.012057465366854798,"sausage, beef, yogurt"
0.011544381734222679,"beef, whole milk, shopping bags"
0.011287839917906618,"beef, soda, tropical fruit"
0.024114930733709596,"beef, whole milk, soda"
0.014622883530015392,"yogurt, beef, soda"
0.01539250897896357,"beef, whole milk, tropical fruit"
0.01026167265264238,"yogurt, beef, tropical fruit"
0.014622883530015392,"beef, whole milk, whipped/sour cream"
0.023601847101077475,"yogurt, beef, whole milk"
0.01026167265264238,"berries, bottled water, other vegetables"
0.010005130836326322,"berries, bottled water, soda"
0.01051821446895844,"berries, whole milk, bottled water"
0.0107747562852745,"berries, other vegetables, pip fruit"
0.014879425346331451,"berries, other vegetables, rolls/buns"
0.012827090815802977,"berries, soda, other vegetables"
0.010005130836326322,"berries, other vegetables, tropical fruit"
0.019497178040020522,"berries, whole milk, other vegetables"
0.014366341713699333,"yogurt, berries, other vegetables"
0.0107747562852745,"berries, whole milk, pip fruit"
0.011287839917906618,"berries, soda, rolls/buns"
